BidID,Timestamp,Region,City,Adexchange,Biddingprice,Payingprice
ec0771b3fcde2eed981000aeeed234bd,2013-06-09 00:01:26.421,2,VhkxLrp2Lq2Ithj,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,308
2f3b7b5a7ebadbcaab868d75b0a44941,2013-06-09 00:01:31.725,2,VhTLZ5xJ3QuTMsL,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Maxthon/4.0.6.2000 Chrome/26.0.1410.43 Safari/537.1",,183
ca33a1d36890c07628c49c246061f36a,2013-06-09 00:01:41.982,2,Vh2Y1k28Pe2IDCn,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,65
2f2ba0761180c45d636533ad21392107,2013-06-09 00:01:55.163,2,VhkyZApHO2KdDbj,"Mozilla/5.0 (Linux; U; Android 2.3.6; zh-CN; GT-S7500 Build/GINGERBREAD) AppleWebKit/534.31 (KHTML, like Gecko) UCBrowser/8.8.1.258 U3/0.8.0 Mobile Safari/534.31",,124
e004bea3927f49c3a7c4549271da4b70,2013-06-09 00:01:57.168,2,VhkyZAn83TSdaga,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 718; GTB7.4),,298
e63d232a5f6d190a38ac81bc9fdde4e0,2013-06-09 00:02:20.466,2,VhkyZAn9PeFCBmf,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; @>[~Jus>*.MO1kuT&V~fOLf[fFxWtJ4/Rn:Fl),,216
cce0983fa484651475b51c13f297ba49,2013-06-09 00:02:23.515,2,VhdHVyk832dZtML,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.2),,359
3ae5de51b003425527eea41cf4b43cd4,2013-06-09 00:02:28.228,2,Vh1_Ppcx36CfXM8,"Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; GT-I9228 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baidubrowser/3.0.4.11 (Baidu; P1 4.1.2)",,27
4a0e09be7856d63d663c9159408f2cb6,2013-06-09 00:02:48.646,2,VhkyZATmDeMCjMR,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9B176",,15
de098952b8b853c2a07abf0fe624d7fa,2013-06-09 00:02:58.330,2,VhkyZAT4PeNTwMl,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3",,1
62f200a0023106bf7818f6a4410f4a16,2013-06-09 00:03:05.659,2,Vhkx1ak4Pe2Iqmf,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727),,275
156c4768462c6d43e4e8b3532536560c,2013-06-09 00:03:11.142,2,Vh12ODKmD8pHDWC,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17",,308
47aca54c46c1b2e9c8c34e15cc1b546e,2013-06-09 00:03:11.909,2,VhdPP3cxOcc9lMf,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; NP06; KB974487),,216
8d40d66e7b9868bf0db63536603d17f8,2013-06-09 00:03:12.846,2,VhpzPwxJDoBseo2,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727),,146
786beea6c3282704870a99634b9cd4c5,2013-06-09 00:03:14.223,2,VhkxOaqyLQLyJGj,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,80
57ccfa9170b280ed18b2cd54878b1a2c,2013-06-09 00:03:16.271,2,Vhdp1pEIO61UBV8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.34 Safari/534.24",,183
57ccfa9170b280ed18b2cd54878b1a2c,2013-06-09 00:03:19.770,2,Vhdp1pEIO61UBV8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.34 Safari/534.24",,183
40f008e933d6d08f8189b5fc2329f761,2013-06-09 00:03:21.368,2,VhkyZAddPqxLGIk,"Mozilla/5.0 (iPad; CPU OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A523 Safari/8536.25",,216
57ccfa9170b280ed18b2cd54878b1a2c,2013-06-09 00:03:22.244,2,Vhdp1pEIO61UBV8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.34 Safari/534.24",,183
57ccfa9170b280ed18b2cd54878b1a2c,2013-06-09 00:03:24.812,2,Vhdp1pEIO61UBV8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.34 Safari/534.24",,183
57ccfa9170b280ed18b2cd54878b1a2c,2013-06-09 00:03:27.783,2,Vhdp1pEIO61UBV8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.34 Safari/534.24",,183
57ccfa9170b280ed18b2cd54878b1a2c,2013-06-09 00:03:39.881,2,Vhdp1pEIO61UBV8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.34 Safari/534.24",,183
c281cce6aa56f9afb82c58c109569566,2013-06-09 00:03:41.025,2,Vh1dP6KD3qS_am8,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,0
eb1c85e506c784c3cfbeca52007f9a71,2013-06-09 00:03:47.988,2,Vh2S1wpkDN84Bg2,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,393
57ccfa9170b280ed18b2cd54878b1a2c,2013-06-09 00:03:48.497,2,Vhdp1pEIO61UBV8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.34 Safari/534.24",,183
6d2989bf8ca001a4aec6211edfa772ef,2013-06-09 00:04:05.221,2,Vhkx1pMmO6nyD-B,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,216
169f9561c1b9e2675864056223af3977,2013-06-09 00:04:13.206,2,VhdP1asePl2hJZl,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X; zh-CN) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B146 UCBrowser/9.0.1.284 Mobile",,216
169f9561c1b9e2675864056223af3977,2013-06-09 00:04:14.868,2,VhdP1asePl2hJZl,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X; zh-CN) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B146 UCBrowser/9.0.1.284 Mobile",,216
6d2989bf8ca001a4aec6211edfa772ef,2013-06-09 00:04:14.951,2,Vhkx1pMmO6nyD-B,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,216
a1b2b3f59518410ea8aba3c8954d84df,2013-06-09 00:04:15.184,2,VhkyZALyDqfhtdf,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.168 Safari/535.19 QIHU 360EE",,164
6d2989bf8ca001a4aec6211edfa772ef,2013-06-09 00:04:18.407,2,Vhkx1pMmO6nyD-B,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,216
13edc8d3fad8e2cbed5060c724e21774,2013-06-09 00:04:29.947,2,Vh1LL5MHOT8hDsR,"Mozilla/5.0 (Linux; U; Android 4.0.3; en-gb; GT-N7000 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",,0
86e2a9eeeffe7e713caa2b6f34f23a6e,2013-06-09 00:04:50.182,2,VhkyZAn8Dq5TjWa,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1),,344
200fd76a278eff83709bdc390b3ec18e,2013-06-09 00:05:00.429,2,VhTDP6qkPlz9FQl,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,216
b5058c40a736ac301f352c0106ec51b0,2013-06-09 00:05:08.713,2,VhkyZA1iONqdtQL,"Mozilla/5.0 (Linux; U; Android 4.0.4; zh-cn; Build/Sui; CyanogenMod-CM9 stable end) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",,40
96e354dc222b95473a433aa9caaa4af,2013-06-09 00:05:08.830,2,Vh1z13mPOoasesb,"Mozilla/5.0 (iPad; U; CPU OS 6 like Mac OS X; zh-cn Model:iPad2,5) UC AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B176 Safari/7543.48.3",,79
379b859aa16a4994a57efc1bf2ef016a,2013-06-09 00:05:12.430,2,Vhkx1vqyPUx2GBk,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; Sicent; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; Toolhelp32Snapshot),,164
902443f75f3cf6f50ec107282d693133,2013-06-09 00:05:15.023,2,Vh20Z3u3DcnygBc,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.1; SE 2.X MetaSr 1.0),,1
ea22d228907ec9b82323b77db1e30834,2013-06-09 00:05:17.231,2,VhkyZA5nOQNOXGj,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; Microsoft Windows Media Center PC 6.0; Media Center PC 6.0),,325
6f2a6ff83f579dedb32178b99864861c,2013-06-09 00:05:18.693,2,Z0THZwTwPqsNwOl,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Maxthon/4.0.6.2000 Chrome/26.0.1410.43 Safari/537.1",,1
a813ec45e02b6e39a9d78273e0b2ce02,2013-06-09 00:05:26.484,2,VhTV1DptOT29XZj,"Mozilla/5.0 (iPad; U; CPU OS 6_1 like Mac OS X; zh-cn Model:iPad3,4) UC AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B176 Safari/7543.48.3",,134
a1df526e907240311ac6adca9892d145,2013-06-09 00:05:29.109,2,VhkyZA55OquH3hc,"Mozilla/5.0 (Linux; U; Android 2.3.6; en-us; GT-S5360 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",,0
2eb513429aa773653ea0230d26943b46,2013-06-09 00:05:36.934,2,VhkSLxxZP9uvtVk,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,146
edd2a700f612aa537f46cf81fb9fbb06,2013-06-09 00:05:42.606,2,VhkyZAk8PcB9Jsa,"Mozilla/5.0 (Linux; U; Android 2.3.4; zh-cn; GT-S5570 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",,201
ba5c6f5db4ee4bdfc86b20e2bf4155c7,2013-06-09 00:06:00.994,2,VhnEZ3N6PTzfeYC,Mozilla/5.0 (compatible; MSIE 9.0; qdesk 2.4.1263.203; Windows NT 6.1; WOW64; Trident/5.0),,106
8fdc55c8300cbea3f2a7570b60f73502,2013-06-09 00:06:10.884,2,VhkyZA1pOTuTubb,"Mozilla/5.0 (Linux; U; Android 4.1.1; zh-cn; V812 Core4 Build/ç´«å¯) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30; 360browser(securitypay,securityinstalled) uppay; 360 Aphone Browser (4.6.1)",,79
745dc856ffd817c37075969db0b970b5,2013-06-09 00:06:56.494,2,VhkyZApnPqLfBml,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; WoShiHoney.B),,3
cc4e0ccf662bec1dd688fe14cf592bf9,2013-06-09 00:07:06.549,2,VhkyZABxDtsPtgl,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; Media Center PC 6.0),,201
9b05cd2f5c26279ed231a8e1601557dd,2013-06-09 00:07:23.876,2,VhkyZABx3Hl4wME,"Mozilla/5.0 (Linux; U; Android 4.2.1; zh-cn; vivo X1S Build/JOP40D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/023_8.3_diordna_0821_027/KBB_71_1.2.4_S1X+oviv/7300002a/3711A849033360C7C03CD0E1281B035B%7C074436910493268/1",,344
dea601707edb222312af246bb296b3ce,2013-06-09 00:07:25.502,2,VhkyZAMp3TlWtdE,"Mozilla/5.0 (Linux; U; Android 4.0.4; zh-cn; U705T Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/042_0.4_diordna_888_045/OPPO_51_4.0.4_T507U/7300028a/E21129C7D7713D3D39DDC8DD2623E7FE%7C198803810622968/1",,40
4b7d94b1885dfb6f16f4135a124c20e2,2013-06-09 00:08:36.700,2,VhTVZDC43tBIFoa,"Mozilla/5.0 (iPad; CPU OS 5_0_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A405 Safari/7534.48.3",,393
4b7d94b1885dfb6f16f4135a124c20e2,2013-06-09 00:08:40.680,2,VhTVZDC43tBIFoa,"Mozilla/5.0 (iPad; CPU OS 5_0_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A405 Safari/7534.48.3",,393
2f5deaa5a68ad7421ce379ee40a84063,2013-06-09 00:08:46.752,2,VhkyZAF-DNxPl-b,"Mozilla/5.0 (iPad; CPU OS 5_0_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A405 Safari/7534.48.3",,276
2f5deaa5a68ad7421ce379ee40a84063,2013-06-09 00:08:52.048,2,VhkyZAF-DNxPl-b,"Mozilla/5.0 (iPad; CPU OS 5_0_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A405 Safari/7534.48.3",,276
e99c64ee355f9d0b2ae956ce82a7a95b,2013-06-09 00:09:18.084,2,VhkyZAuZOtE4u-n,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_4 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B350 baiduboxapp/0_0.0.7.3_enohpi_6311_046/4.1.6_2C2%255enohPi/1099a/9ac28183e22e452c7f4383608f33145a/1",,27
2d2acc350add5da9d06855be04d30b6f,2013-06-09 00:09:33.694,2,Vhk7LpqQ3qFhabc,"Mozilla/5.0(iPad; U;CPU OS 5_1 like Mac OS X; zh-CN; iPad2,2) AppleWebKit/534.46 (KHTML, like Gecko) UCBrowser/2.0.2.283 U3/0.8.0 Safari/7543.48.3",,164
dea601707edb222312af246bb296b3ce,2013-06-09 00:10:12.356,2,VhkyZAMp3TlWtdE,"Mozilla/5.0 (Linux; U; Android 4.0.4; zh-cn; U705T Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 baiduboxapp/042_0.4_diordna_888_045/OPPO_51_4.0.4_T507U/7300028a/E21129C7D7713D3D39DDC8DD2623E7FE%7C198803810622968/1",,40
599e6ec98c5366abe86dea973869711e,2013-06-09 00:11:03.222,2,Vh16Li9LDcK2FOk,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQPinyinSetup 614),,359
76e4f31b060dd6faf6276d43cca3b607,2013-06-09 00:11:08.882,2,VhkyZi293TsLJCb,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3",,216
5f5c61e489acb1e572dcefcbef7f149e,2013-06-09 00:12:13.842,2,VhkyZiC936CIJWa,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,94
546a5754bf5a80c7698afc8192455b58,2013-06-09 00:12:16.723,2,VhdLLaqQOqq2Xfa,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3",,0
546a5754bf5a80c7698afc8192455b58,2013-06-09 00:12:27.291,2,VhdLLaqQOqq2Xfa,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3",,0
674d532baf928a1c3913d7388d8d8a4c,2013-06-09 00:12:39.933,2,VhpKCpFV3Qu6tsC,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,0
8232bc20e8f25e3d3a35b369db6ff147,2013-06-09 00:12:43.284,2,VhpLO7n8Pqlfwhz,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.79 Safari/537.1 115Chrome/1.0.4",,164
8149c8c02ef48a8a14e5037035b4ebb8,2013-06-09 00:13:21.335,2,VhkyZi1dPtB8gol,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,80
1ef0380353fea2c9ac7764ab72a3e1f2,2013-06-09 00:13:27.511,2,VhkyZi13PIffkG8,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9B176",,79
90abf7b4e708abe8ab4234770d63649b,2013-06-09 00:17:10.528,2,VhkyZij9O8n9lMB,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.84 Safari/537.22 BIDUPlayerBrowser/2.x",,368
d31dc4076d9b39c69411b70079b70cbf,2013-06-09 00:17:12.260,2,VhkR1aNCOTKvDBC,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),,201
33ac86255b8a1a5e7476128ca7c822fe,2013-06-09 00:19:15.671,2,VhkrOwxELt1_DQB,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1),,216
1aafdd477b69a63d757e17b864ed0b83,2013-06-09 00:20:15.046,2,VhkyZib4D4FCqmc,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),,0
1be7288af31d59ddc829a5d2f43f51e4,2013-06-09 00:20:39.753,2,VhkyZAl4OH9T3-a,"Mozilla/5.0 (Linux; U; Android 4.1.1; zh-cn; MI 2S Build/JRO03L) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 XiaoMi/MiuiBrowser/1.0",,80
e69850e04562d5e2b5a4fd9bd26ba68f,2013-06-09 00:21:11.949,2,VhkyZiqAPIuCtMk,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,344
95e673e3cf3b0f9e41fd2185e68f3af6,2013-06-09 00:21:58.248,2,VhkyZicI3Zf8FOj,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,308
c4902015c5692b128fc294a311e3480f,2013-06-09 00:26:09.195,2,VhkyZnnIOyLfGb2,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),,216
7668eb341f324b5a586b805b2894b91d,2013-06-09 00:28:33.118,2,VhkyZndqOQddumE,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10A403",,1
44f8ed97309b97a43ccd9c402cc901b0,2013-06-09 00:28:36.959,2,ZYlSOxNcOljIjU,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; SE 2.X MetaSr 1.0),,94
a684e465cd43572cd6cb98801cf270c3,2013-06-09 00:31:27.515,2,VhkS1uC7Pod6GOl,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; KB974487),,80
a684e465cd43572cd6cb98801cf270c3,2013-06-09 00:31:47.579,2,VhkS1uC7Pod6GOl,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; KB974487),,80
1e1b77ea50602df93c24d7a2cda919ff,2013-06-09 00:35:38.252,2,VhkyZnNwOIFTwsz,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,1
7dc80c40d7ee0bca90ffcf2bf0661b21,2013-06-09 00:39:55.443,2,VhdhPuM6D8nIwQl,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.84 Safari/535.11 SE 2.X MetaSr 1.0",,216
302c29149b7c309cbfc3d94d35096dfc,2013-06-09 00:40:14.639,2,VhkrPeB7PlFOamE,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,1
3187f6fcb27414a5bda9148a36a93926,2013-06-09 00:40:31.582,2,VhkRZkdePcuHQfB,"Mozilla/5.0(iPad; U;CPU OS 6_1 like Mac OS X; zh-CN; iPad3,1) AppleWebKit/534.46 (KHTML, like Gecko) UCBrowser/2.0.1.280 U3/0.8.0 Safari/7543.48.3",,276
ea33a80ef6166d7d17f02e207132a2a0,2013-06-09 00:41:16.261,2,VhkyZp52P65T3Vb,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) MQQBrowser/3.2 Mobile/10B329 Safari/7534.48.3",,216
250acfd7a5231e0fe983894707cdb41e,2013-06-09 00:44:23.067,2,Vh1zPaNn3QkItsR,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,0
144040f07aa41435ef68b31c4db27426,2013-06-09 00:44:41.142,2,ZYqnZA1m362WaU,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",,298
44f8ed97309b97a43ccd9c402cc901b0,2013-06-09 00:44:51.398,2,ZYlSOxNcOljIjU,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; SE 2.X MetaSr 1.0),,94
11ed2ede91a0fbb5768665ef0709c759,2013-06-09 00:45:14.162,2,Vh2YPRKNP9qTgYL,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQBrowser/7.3.8581.400),,238
36aa20a5ab421b599db745f6a64fda98,2013-06-09 00:48:09.284,2,VhdOODFE32MvaQ2,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0),,216
4c43ed55b9cd7fd86682e65d566d96d,2013-06-09 00:48:22.592,2,VhC0Z6nr3qCWFQC,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; youxihe.1667),,80
efc93225d2b54494d79ddc30571e4822,2013-06-09 00:53:08.537,2,VhkyZ6n9L2nf3mC,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Sicent; .NET CLR 2.0.50727),,216
efc93225d2b54494d79ddc30571e4822,2013-06-09 00:53:08.804,2,VhkyZ6n9LTTZQhE,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Sicent; .NET CLR 2.0.50727),,216
